Линолеум Tarkett Спринт PRO Корсар 1 3,0м  / 0,4мм;2745;300;1.8;0.4;КМ2;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/sprint_pro_korsar_1_3_0m/;https://zalog-vostok.ru/upload/iblock/87e/y03mjx9kdgytrpxnj9qbhlxged1otxkc.jpg
Линолеум Tarkett Дискавери Васаби 1 3м   / 0,3мм;2805;300;3.5;0.3;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/diskaveri_vasabi_1_3m_/;https://zalog-vostok.ru/upload/resize_cache/iblock/c69/450_450_140cd750bba9870f18aada2478b24840a/4v7de1znmv2c3ekpfp72kdv6b3ulolri.jpg
Линолеум Tarkett Спринт PRO Корсар 1 2,5м  / 0,4мм;2288;250;1.8;0.4;КМ2;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/sprint_pro_korsar_1_2_5m/;https://zalog-vostok.ru/upload/iblock/4d8/gj4r4rn9bj2a08pqjifilpox81t1doek.jpg
Линолеум Tarkett Гранд Молинари 1 3,0 м  / 0,3мм;3180;300;4.5;0.3;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/grand_molinari_1_3_0_m/;https://zalog-vostok.ru/upload/resize_cache/iblock/e5d/450_450_140cd750bba9870f18aada2478b24840a/b90yoavvv33j17t8zzloho56whnchaex.jpg
Линолеум Tarkett Гранд Молинари 1 2,5м  / 0,3мм;2650;250;4.5;0.3;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/grand_molinari_1_2_5m/;https://zalog-vostok.ru/upload/resize_cache/iblock/981/450_450_140cd750bba9870f18aada2478b24840a/1bugou51vtexw882xj79gz6bin8fi0a2.jpg
Линолеум Tarkett Идиллия Крафт 2 3,5м  / 0,5мм;3833;350;3.7;0.5;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/idilliya_kraft_2_3_5m/;https://zalog-vostok.ru/upload/resize_cache/webp/iblock/c85/jk2m4cbroatjsq3esp313sfqyzubdinl.webp
Линолеум Tarkett Абсолют Лиам 1 3,5 м  / 0,45 мм;3360;350;3.0;0.45;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/absolyut_liam_1_3_5_m/;https://zalog-vostok.ru/upload/resize_cache/iblock/64f/450_450_140cd750bba9870f18aada2478b24840a/8wz225wfq3ulkkeo5te53lw37e038yhf.jpg
Линолеум  Абсолют Лиам 1 3,0 м  / 0,45 мм;2629;300;3.0;0.45;КМ5;;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/absolyut_liam_1_3_0_m/;https://zalog-vostok.ru/upload/resize_cache/iblock/992/450_450_140cd750bba9870f18aada2478b24840a/eidgkjrtn9eku7guqdnhkd1c1s31wzuw.jpg
Линолеум Tarkett Фаворит Белмонд 2 3,5м  / 0,3мм;3535;350;3.3;0.3;КМ5;Tarkett;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/favorit_belmond_2_3_5m/;https://zalog-vostok.ru/upload/iblock/ac9/9ag0wj8tkyehje9z7ygovv797zqjapqu.jpg
Линолеум  Бонус Дуарт 1 3,0 м  / 0,4мм;1920;300;2.0;0.4;КМ5;;https://zalog-vostok.ru/catalog/napolnye_pokrytiya/linoleum/bonus_duart_1_3_0_m/;https://zalog-vostok.ru/upload/resize_cache/iblock/2f4/450_450_140cd750bba9870f18aada2478b24840a/ta4fp1wo9da8ymn2nr8e8rnltsfw1v0p.jpg
