Линолеум IVC GREENLINE SINTRA 585 шир. 3 м;2130;300;4.0;0.4;КМ5;IVC;https://polov.net/catalog/household/linoleum_ivc_greenline_sintra_585_shir_3_m/;https://polov.net/upload/iblock/f2c/p4b9p89nmj8axwm3y78dobzayz1anjik.jpeg
Линолеум IVC GREENLINE GRAND OAK 844 шир. 2,5 м;2775;250;4.0;0.4;КМ5;IVC;https://polov.net/catalog/household/linoleum_ivc_greenline_grand_oak_844_shir_3_m/;https://polov.net/upload/iblock/49d/iqbztoc92e0i74ekg2aon6cac3aqb2lg.jpeg
Линолеум IVC GOLDLINE NEBBIOLO 534 шир. 4 м;3000;400;4.2;0.4;;IVC;https://polov.net/catalog/household/linoleum_ivc_goldline_nebbiolo_534_shir_4_m/;https://polov.net/upload/iblock/1ce/tz9l9fov242fg7jnyd9fe2xkvgyme12r.jpeg
Линолеум IVC GOLDLINE KALE 542 шир. 3 м;2250;300;4.2;0.4;;IVC;https://polov.net/catalog/household/linoleum_ivc_goldline_kale_542_shir_3_m/;https://polov.net/upload/iblock/0a2/fg52oa12g9reojs9hh308aqars5bifei.jpeg
Линолеум IVC WOODLIKE TRISTAN W82 шир. 4 м;2600;400;2.7;0.35;КМ5;IVC;https://polov.net/catalog/household/linoleum_ivc_woodlike_tristan_w82_shir_4_m/;https://polov.net/upload/iblock/1bd/n7yg20kz9917fpxoe89blmll6fdx3yma.jpeg
Линолеум IVC VELVET CHESTNUT OAK W30 шир. 3 м;4170;300;2.0;0.5;КМ2;IVC;https://polov.net/catalog/semi-commercial/linoleum_ivc_velvet_chestnut_oak_w30_shir_3_m/;https://polov.net/upload/iblock/72c/z11s2vnlhg71aljaqj67vch3wqdaez5s.jpeg
Линолеум IVC VELVET NOBLE OAK W48 шир. 3 м;4170;300;2.0;0.5;КМ2;IVC;https://polov.net/catalog/semi-commercial/linoleum_ivc_velvet_noble_oak_w48_shir_3_m/;https://polov.net/upload/iblock/ce5/v4zlv7w7isg6by5d8cmmu2vog9gaa2ra.jpeg
Линолеум IVC VELVET NOBLE OAK W32 шир. 4 м;3960;400;2.0;0.5;КМ2;IVC;https://polov.net/catalog/semi-commercial/linoleum_ivc_velvet_noble_oak_w32_shir_4_m/;https://polov.net/upload/iblock/ec4/x7ms12qcfub8l73ldngakv2wtr5a1pfj.jpeg
Линолеум IVC VELVET NOBLE EDGEWOOD W48 шир. 2 м;2780;200;2.0;0.5;КМ2;IVC;https://polov.net/catalog/semi-commercial/linoleum_ivc_velvet_noble_edgewood_w48_shir_3_m/;https://polov.net/upload/iblock/e30/qioh9wo1ay30ph7xaxd9o88owmoty9mn.jpeg
Линолеум IVC CENTRA BOTTICELLI Т93 шир. 3 м;3630;300;2.0;0.7;КМ2;IVC;https://polov.net/catalog/commercial/linoleum_ivc_centra_botticelli_t93_shir_3_m/;https://polov.net/upload/iblock/7f0/5ippkos05asztucf5kyb3gp7qu4t41b3.jpeg
Линолеум IVC BINGO TOULOUSE 43 шир. 3 м;1680;300;2.8;0.2;КМ5;IVC;https://polov.net/catalog/household/linoleum_ivc_bingo_toulouse_43_shir_3_m/;https://polov.net/upload/iblock/523/w32u4328pzlqjblra5sznqim4m7mc6tk.jpeg
Линолеум IDEAL ULTRA COLUMB OAK 2 664D шир. 3,5 м;4375;350;4.8;0.4;КМ5;IDEAL;https://polov.net/catalog/household/linoleum_ideal_ultra_columb_oak_2_664d_shir_3_5_m/;https://polov.net/upload/iblock/2bb/4dkeh3mfe0erw03txmwffduausae205m.jpeg
Линолеум IDEAL ULTRA VALS 1 167M шир. 3 м;3750;300;4.8;0.4;КМ5;IDEAL;https://polov.net/catalog/household/linoleum_ideal_ultra_vals_1_167m_shir_3_m/;https://polov.net/upload/iblock/4a3/o2k2w0mvde8tmd9fcef3r48wwitcciub.jpeg
Линолеум IDEAL ULTRA COUNTRY OAK 1 007L шир. 2,5 м;3125;250;4.8;0.4;КМ5;IDEAL;https://polov.net/catalog/household/linoleum_ideal_ultra_country_oak_1_007l_shir_3_m/;https://polov.net/upload/iblock/dde/toeywl8ui2m1pqdjiyroojkuy76t00m7.jpeg
Линолеум IDEAL ULTRA COLUMB OAK 4 019S шир. 2,5 м;3125;250;4.8;0.4;КМ5;IDEAL;https://polov.net/catalog/household/linoleum_ideal_ultra_columb_oak_4_019s_shir_3_m/;https://polov.net/upload/iblock/489/0roetgs65p0za2ucu00fbo0adldy1mun.jpeg
Линолеум IDEAL ULTRA CRACKED OAK 1 016L шир. 2,5 м;3125;250;4.8;0.4;КМ5;IDEAL;https://polov.net/catalog/household/linoleum_ideal_ultra_cracked_oak_1_016l_shir_3_m/;https://polov.net/upload/iblock/f1b/w1ngq2847ytbgnmaoh7ejqb73xr7y87w.jpeg
